date	quo	min	max	var	pvar	vol
24/02/2016	27.09	27.02	27.42	-0.54	-1.95	751700
23/02/2016	27.63	27.42	28.47	-0.37	-1.32	1235000
22/02/2016	28.00	26.57	28.19	1.72	6.54	1029800
19/02/2016	26.28	26.21	26.74	-0.42	-1.57	749200
18/02/2016	26.70	24.59	27.09	1.15	4.50	1552300
17/02/2016	25.55	25.55	27.00	-0.95	-3.58	1254200
16/02/2016	26.50	26.23	26.79	0.15	0.57	990000
15/02/2016	26.35	26.35	27.26	-0.16	-0.60	894900
12/02/2016	26.51	26.10	27.16	0.21	0.80	890500
11/02/2016	26.30	25.71	26.49	0.25	0.96	989400
10/02/2016	26.05	25.33	26.24	-0.56	-2.10	929600
5/02/2016	26.61	25.94	26.99	0.61	2.35	964500
4/02/2016	26.00	24.71	26.89	1.35	5.48	1966000
3/02/2016	24.65	23.61	24.70	1.16	4.94	974000
2/02/2016	23.49	22.88	23.87	0.24	1.03	1151900
1/02/2016	23.25	22.42	23.40	0.84	3.75	831800
29/01/2016	22.41	21.90	22.80	0.62	2.85	1683600
28/01/2016	21.79	21.70	22.61	-0.41	-1.85	926800
27/01/2016	22.20	21.30	22.92	0.70	3.26	1187700
26/01/2016	21.50	21.12	21.88	-0.10	-0.46	1015500
22/01/2016	21.60	21.41	22.09	0.30	1.41	750300
21/01/2016	21.30	21.00	21.59	-0.10	-0.47	946500
20/01/2016	21.40	20.88	21.96	-0.60	-2.73	1596500
19/01/2016	22.00	21.74	23.29	-0.66	-2.91	1451700
18/01/2016	22.66	22.66	23.28	-0.09	-0.40	472700
15/01/2016	22.75	22.20	23.39	0.00	0.00	1173800
14/01/2016	22.75	22.75	23.45	-0.05	-0.22	966600
13/01/2016	22.80	22.71	23.28	-0.01	-0.04	988400
12/01/2016	22.81	22.71	23.35	0.13	0.57	562700
11/01/2016	22.68	22.55	23.53	-0.05	-0.22	1037600
8/01/2016	22.73	22.73	23.83	-0.57	-2.45	1011400
7/01/2016	23.30	23.30	24.20	-0.95	-3.92	1322900
6/01/2016	24.25	23.60	24.49	0.29	1.21	720900
5/01/2016	23.96	23.52	24.48	0.25	1.05	870000
4/01/2016	23.71	23.00	24.01	0.22	0.94	1080300
